data,hora,mandante,visitante,Placar M,Placar V,RESULTADO
2018-06-02 00:00:00,21:00,Palmeiras,Sao Paulo,3,1,H
2018-06-03 00:00:00,16:00,America-MG,Athletico-PR,3,1,H
2018-06-03 00:00:00,16:00,Flamengo,Corinthians,1,0,H
2018-06-03 00:00:00,16:00,Santos,Vitoria,5,2,H
2018-06-03 00:00:00,16:01,Bahia,Gremio,0,2,A
2018-06-03 00:00:00,18:59,Ceara,Cruzeiro,0,1,A
2018-06-04 00:00:00,20:01,Parana,Fluminense,2,1,H
2018-06-05 00:00:00,21:30,Sao Paulo,Internacional,0,0,D
2018-06-06 00:00:00,19:29,Botafogo-RJ,Ceara,0,0,D
2018-06-06 00:00:00,19:31,Vitoria,Chapecoense,1,0,H
2018-06-06 00:00:00,21:00,Sport,Athletico-PR,1,0,H
2018-06-06 00:00:00,21:01,Corinthians,Santos,1,1,D
2018-06-06 00:00:00,21:45,Cruzeiro,Vasco,1,1,D
2018-06-06 00:00:00,21:45,Gremio,Palmeiras,0,2,A
2018-06-07 00:00:00,20:00,Fluminense,Flamengo,0,2,A
2018-06-07 00:00:00,20:00,Parana,Bahia,1,0,H
2018-06-07 00:00:00,20:59,America-MG,Atletico-MG,1,3,A
2018-06-09 00:00:00,16:01,Athletico-PR,Sao Paulo,0,1,A
2018-06-09 00:00:00,19:00,Vasco,Sport,3,2,H
2018-06-09 00:00:00,20:18,Chapecoense,Cruzeiro,2,0,H
2018-06-09 00:00:00,21:01,Corinthians,Vitoria,0,0,D
2018-06-10 00:00:00,15:59,Gremio,America-MG,1,0,H
2018-06-10 00:00:00,16:00,Atletico-MG,Fluminense,5,2,H
2018-06-10 00:00:00,16:00,Bahia,Botafogo-RJ,3,3,D
2018-06-10 00:00:00,16:00,Ceara,Palmeiras,2,2,D
2018-06-10 00:00:00,18:59,Santos,Internacional,1,2,A
2018-06-10 00:00:00,19:00,Flamengo,Parana,2,0,H
2018-06-12 00:00:00,21:31,Sao Paulo,Vitoria,3,0,H
2018-06-13 00:00:00,16:01,America-MG,Chapecoense,0,0,D
2018-06-13 00:00:00,19:00,Fluminense,Santos,0,1,A
2018-06-13 00:00:00,19:31,Parana,Cruzeiro,1,1,D
2018-06-13 00:00:00,19:31,Sport,Gremio,0,0,D
2018-06-13 00:00:00,20:59,Palmeiras,Flamengo,1,1,D
2018-06-13 00:00:00,21:00,Botafogo-RJ,Athletico-PR,2,0,H
2018-06-13 00:00:00,21:44,Bahia,Corinthians,1,0,H
2018-06-13 00:00:00,21:44,Internacional,Vasco,3,1,H
2018-06-13 00:00:00,21:45,Atletico-MG,Ceara,2,1,H
2018-07-18 00:00:00,19:33,Ceara,Sport,1,0,H
2018-07-18 00:00:00,21:00,Vitoria,Parana,1,0,H
2018-07-18 00:00:00,21:45,Gremio,Atletico-MG,2,0,H
2018-07-18 00:00:00,21:46,Corinthians,Botafogo-RJ,2,0,H
2018-07-18 00:00:00,21:46,Flamengo,Sao Paulo,0,1,A
2018-07-19 00:00:00,19:30,Chapecoense,Bahia,1,1,D
2018-07-19 00:00:00,19:31,Cruzeiro,America-MG,3,1,H
2018-07-19 00:00:00,20:01,Santos,Palmeiras,1,1,D
2018-07-19 00:00:00,20:01,Vasco,Fluminense,1,1,D
2018-07-19 00:00:00,20:59,Athletico-PR,Internacional,2,2,D
2018-07-21 00:00:00,19:00,Flamengo,Botafogo-RJ,2,0,H
2018-07-21 00:00:00,21:02,Sao Paulo,Corinthians,3,1,H
2018-07-22 00:00:00,15:59,Bahia,Vitoria,4,1,H
2018-07-22 00:00:00,16:00,Sport,Fluminense,1,2,A
2018-07-22 00:00:00,16:00,Vasco,Gremio,1,0,H
2018-07-22 00:00:00,16:01,Palmeiras,Atletico-MG,3,2,H
2018-07-22 00:00:00,16:01,Parana,America-MG,1,0,H
2018-07-22 00:00:00,18:59,Cruzeiro,Athletico-PR,2,1,H
2018-07-22 00:00:00,19:01,Chapecoense,Santos,0,0,D
2018-07-23 00:00:00,20:00,Internacional,Ceara,1,0,H
2018-07-25 00:00:00,19:30,Fluminense,Palmeiras,1,0,H
2018-07-25 00:00:00,21:00,Atletico-MG,Parana,2,0,H
2018-07-25 00:00:00,21:46,Corinthians,Cruzeiro,2,0,H
2018-07-25 00:00:00,21:47,Santos,Flamengo,1,1,D
2018-07-26 00:00:00,19:30,Botafogo-RJ,Chapecoense,1,0,H
2018-07-26 00:00:00,19:30,Gremio,Sao Paulo,2,1,H
2018-07-26 00:00:00,19:30,Vitoria,Sport,1,0,H
2018-07-26 00:00:00,20:00,America-MG,Internacional,2,1,H
2018-07-28 00:00:00,16:01,Ceara,Fluminense,1,0,H
2018-07-29 00:00:00,11:00,Palmeiras,Parana,3,0,H
2018-07-29 00:00:00,11:00,Vasco,Corinthians,1,4,A
2018-07-29 00:00:00,15:59,Cruzeiro,Sao Paulo,0,2,A
2018-07-29 00:00:00,16:00,Athletico-PR,Vitoria,4,0,H
2018-07-29 00:00:00,16:00,Flamengo,Sport,4,1,H
2018-07-29 00:00:00,16:00,Internacional,Botafogo-RJ,3,0,H
2018-07-29 00:00:00,19:00,Chapecoense,Gremio,1,1,D
2018-07-29 00:00:00,19:00,Santos,America-MG,0,1,A
2018-07-30 00:00:00,20:00,Bahia,Atletico-MG,2,2,D
2018-08-04 00:00:00,16:02,Botafogo-RJ,Santos,0,0,D
2018-08-04 00:00:00,19:00,Gremio,Flamengo,2,0,H
2018-08-04 00:00:00,21:00,Corinthians,Athletico-PR,0,0,D
2018-08-05 00:00:00,15:59,Vitoria,Cruzeiro,1,1,D
2018-08-05 00:00:00,16:00,America-MG,Palmeiras,0,0,D
2018-08-05 00:00:00,16:00,Sao Paulo,Vasco,2,1,H
2018-08-05 00:00:00,16:01,Parana,Ceara,0,1,A
2018-08-05 00:00:00,19:00,Fluminense,Bahia,1,1,D
2018-08-05 00:00:00,19:01,Sport,Chapecoense,1,1,D
2018-08-06 00:00:00,19:59,Atletico-MG,Internacional,0,1,A
2018-08-08 00:00:00,19:30,Ceara,Santos,1,1,D
2018-08-11 00:00:00,16:00,Ceara,Athletico-PR,0,0,D
2018-08-11 00:00:00,19:00,Bahia,America-MG,1,0,H
2018-08-12 00:00:00,11:00,Parana,Botafogo-RJ,1,1,D
2018-08-12 00:00:00,11:01,Atletico-MG,Santos,3,1,H
2018-08-12 00:00:00,16:00,Chapecoense,Corinthians,2,1,H
2018-08-12 00:00:00,16:00,Flamengo,Cruzeiro,1,0,H
2018-08-12 00:00:00,16:01,Sport,Sao Paulo,1,3,A
2018-08-12 00:00:00,19:00,Gremio,Vitoria,4,0,H
2018-08-12 00:00:00,19:00,Palmeiras,Vasco,1,0,H
2018-08-13 00:00:00,20:00,Fluminense,Internacional,0,3,A
2018-08-18 00:00:00,15:59,Santos,Sport,3,0,H
2018-08-18 00:00:00,19:01,Corinthians,Gremio,0,1,A
2018-08-19 00:00:00,10:59,Athletico-PR,Flamengo,3,0,H
2018-08-19 00:00:00,10:59,Internacional,Parana,1,0,H
2018-08-19 00:00:00,15:59,Vitoria,Palmeiras,0,3,A
2018-08-19 00:00:00,16:00,Cruzeiro,Bahia,1,1,D
2018-08-19 00:00:00,16:01,Botafogo-RJ,Atletico-MG,0,3,A
2018-08-19 00:00:00,19:00,America-MG,Fluminense,0,0,D
2018-08-19 00:00:00,19:00,Sao Paulo,Chapecoense,2,0,H
2018-08-20 00:00:00,20:01,Vasco,Ceara,1,1,D
2018-08-22 00:00:00,19:29,Bahia,Internacional,0,1,A
2018-08-22 00:00:00,19:30,Parana,Sao Paulo,1,1,D
2018-08-22 00:00:00,20:59,Sport,America-MG,0,2,A
2018-08-22 00:00:00,21:00,Palmeiras,Botafogo-RJ,2,0,H
2018-08-22 00:00:00,21:44,Fluminense,Corinthians,1,0,H
2018-08-22 00:00:00,21:45,Gremio,Cruzeiro,1,1,D
2018-08-23 00:00:00,19:30,Flamengo,Vitoria,1,0,H
2018-08-23 00:00:00,19:59,Atletico-MG,Vasco,0,0,D
2018-08-25 00:00:00,15:59,Santos,Bahia,2,0,H
2018-08-25 00:00:00,19:00,Athletico-PR,Gremio,2,1,H
2018-08-25 00:00:00,19:00,Corinthians,Parana,1,0,H
2018-08-25 00:00:00,21:00,Botafogo-RJ,Sport,2,0,H
2018-08-25 00:00:00,21:01,Cruzeiro,Fluminense,2,1,H
2018-08-26 00:00:00,11:03,Sao Paulo,Ceara,1,0,H
2018-08-26 00:00:00,16:00,America-MG,Flamengo,2,2,D
2018-08-26 00:00:00,16:00,Vitoria,Atletico-MG,1,0,H
2018-08-26 00:00:00,16:01,Internacional,Palmeiras,0,0,D
2018-08-26 00:00:00,18:59,Vasco,Chapecoense,3,1,H
2018-08-29 00:00:00,19:28,Athletico-PR,Vasco,1,0,H
2018-08-29 00:00:00,19:30,Ceara,Bahia,0,2,A
2018-09-01 00:00:00,16:00,Gremio,Botafogo-RJ,4,0,H
2018-09-01 00:00:00,16:01,Vitoria,America-MG,1,0,H
2018-09-01 00:00:00,18:59,Vasco,Santos,0,3,A
2018-09-01 00:00:00,21:00,Corinthians,Atletico-MG,1,1,D
2018-09-02 00:00:00,11:01,Flamengo,Ceara,0,1,A
2018-09-02 00:00:00,15:59,Athletico-PR,Bahia,2,0,H
2018-09-02 00:00:00,16:01,Sao Paulo,Fluminense,1,1,D
2018-09-02 00:00:00,16:01,Sport,Parana,1,0,H
2018-09-02 00:00:00,19:00,Chapecoense,Palmeiras,1,2,A
2018-09-02 00:00:00,19:00,Cruzeiro,Internacional,0,0,D
2018-09-05 00:00:00,19:29,Bahia,Sport,2,0,H
2018-09-05 00:00:00,19:31,Botafogo-RJ,Cruzeiro,1,1,D
2018-09-05 00:00:00,20:00,Ceara,Corinthians,2,1,H
2018-09-05 00:00:00,20:59,Palmeiras,Athletico-PR,2,0,H
2018-09-05 00:00:00,21:00,Parana,Chapecoense,1,1,D
2018-09-05 00:00:00,21:45,Atletico-MG,Sao Paulo,1,0,H
2018-09-05 00:00:00,21:46,Internacional,Flamengo,2,1,H
2018-09-06 00:00:00,18:59,Fluminense,Vitoria,0,0,D
2018-09-06 00:00:00,19:00,Santos,Gremio,0,0,D
2018-09-06 00:00:00,20:01,America-MG,Vasco,2,1,H
2018-09-08 00:00:00,16:00,Sport,Cruzeiro,0,0,D
2018-09-08 00:00:00,19:01,Sao Paulo,Bahia,1,0,H
2018-09-08 00:00:00,21:27,Flamengo,Chapecoense,2,0,H
2018-09-09 00:00:00,16:00,America-MG,Ceara,0,0,D
2018-09-09 00:00:00,16:00,Fluminense,Botafogo-RJ,1,0,H
2018-09-09 00:00:00,16:00,Internacional,Gremio,1,0,H
2018-09-09 00:00:00,16:00,Palmeiras,Corinthians,1,0,H
2018-09-09 00:00:00,19:00,Parana,Santos,0,2,A
2018-09-09 00:00:00,19:01,Vitoria,Vasco,1,0,H
2018-09-10 00:00:00,20:00,Atletico-MG,Athletico-PR,3,1,H
2018-09-13 00:00:00,19:59,Chapecoense,Athletico-PR,2,1,H
2018-09-15 00:00:00,15:58,Gremio,Parana,2,0,H
2018-09-15 00:00:00,16:00,Ceara,Vitoria,2,0,H
2018-09-15 00:00:00,19:00,Vasco,Flamengo,1,1,D
2018-09-16 00:00:00,11:00,Botafogo-RJ,America-MG,1,0,H
2018-09-16 00:00:00,16:00,Athletico-PR,Fluminense,3,1,H
2018-09-16 00:00:00,16:00,Cruzeiro,Atletico-MG,0,0,D
2018-09-16 00:00:00,16:01,Bahia,Palmeiras,1,1,D
2018-09-16 00:00:00,16:03,Santos,Sao Paulo,0,0,D
2018-09-16 00:00:00,19:00,Corinthians,Sport,2,1,H
2018-09-17 00:00:00,20:00,Chapecoense,Internacional,2,1,H
2018-09-22 00:00:00,16:00,Sao Paulo,America-MG,1,1,D
2018-09-23 00:00:00,11:00,Gremio,Ceara,3,2,H
2018-09-23 00:00:00,16:00,Athletico-PR,Parana,3,0,H
2018-09-23 00:00:00,16:00,Flamengo,Atletico-MG,2,1,H
2018-09-23 00:00:00,16:02,Corinthians,Internacional,1,1,D
2018-09-23 00:00:00,17:59,Sport,Palmeiras,0,1,A
2018-09-23 00:00:00,18:01,Vitoria,Botafogo-RJ,3,4,A
2018-09-23 00:00:00,18:58,Cruzeiro,Santos,2,1,H
2018-09-24 00:00:00,20:00,Chapecoense,Fluminense,1,2,A
2018-09-24 00:00:00,20:00,Vasco,Bahia,2,1,H
2018-09-27 00:00:00,20:01,Santos,Vasco,1,1,D
2018-09-29 00:00:00,16:00,Fluminense,Gremio,0,1,A
2018-09-29 00:00:00,19:00,America-MG,Corinthians,0,0,D
2018-09-29 00:00:00,21:00,Bahia,Flamengo,0,0,D
2018-09-30 00:00:00,11:00,Palmeiras,Cruzeiro,3,1,H
2018-09-30 00:00:00,15:59,Atletico-MG,Sport,5,2,H
2018-09-30 00:00:00,16:00,Internacional,Vitoria,2,1,H
2018-09-30 00:00:00,16:01,Santos,Athletico-PR,1,0,H
2018-09-30 00:00:00,16:02,Botafogo-RJ,Sao Paulo,2,2,D
2018-09-30 00:00:00,19:00,Ceara,Chapecoense,3,1,H
2018-10-01 00:00:00,19:59,Parana,Vasco,1,1,D
2018-10-05 00:00:00,19:01,Sport,Internacional,2,1,H
2018-10-05 00:00:00,21:00,Corinthians,Flamengo,0,3,A
2018-10-05 00:00:00,21:30,Vitoria,Santos,0,1,A
2018-10-06 00:00:00,16:00,Chapecoense,Atletico-MG,1,0,H
2018-10-06 00:00:00,16:02,Athletico-PR,America-MG,4,0,H
2018-10-06 00:00:00,18:00,Sao Paulo,Palmeiras,0,2,A
2018-10-06 00:00:00,21:00,Gremio,Bahia,2,2,D
2018-10-08 00:00:00,19:59,Fluminense,Parana,4,0,H
2018-10-09 00:00:00,21:00,Botafogo-RJ,Vasco,1,1,D
2018-10-13 00:00:00,17:00,Flamengo,Fluminense,3,0,H
2018-10-13 00:00:00,19:00,Santos,Corinthians,1,0,H
2018-10-13 00:00:00,21:00,Bahia,Parana,2,0,H
2018-10-14 00:00:00,11:00,Chapecoense,Vitoria,0,1,A
2018-10-14 00:00:00,16:00,Internacional,Sao Paulo,3,1,H
2018-10-14 00:00:00,16:00,Palmeiras,Gremio,2,0,H
2018-10-14 00:00:00,16:00,Vasco,Cruzeiro,2,0,H
2018-10-14 00:00:00,18:59,Athletico-PR,Sport,4,0,H
2018-10-14 00:00:00,19:00,Atletico-MG,America-MG,0,0,D
2018-10-15 00:00:00,20:00,Ceara,Botafogo-RJ,0,0,D
2018-10-20 00:00:00,15:59,America-MG,Gremio,1,1,D
2018-10-20 00:00:00,16:01,Botafogo-RJ,Bahia,0,1,A
2018-10-20 00:00:00,18:59,Sao Paulo,Athletico-PR,0,0,D
2018-10-20 00:00:00,19:00,Sport,Vasco,2,1,H
2018-10-21 00:00:00,16:00,Vitoria,Corinthians,2,2,D
2018-10-21 00:00:00,16:01,Fluminense,Atletico-MG,1,0,H
2018-10-21 00:00:00,16:01,Palmeiras,Ceara,2,1,H
2018-10-21 00:00:00,18:59,Cruzeiro,Chapecoense,3,0,H
2018-10-21 00:00:00,19:00,Parana,Flamengo,0,4,A
2018-10-22 00:00:00,20:03,Internacional,Santos,2,2,D
2018-10-24 00:00:00,19:31,Cruzeiro,Ceara,0,2,A
2018-10-26 00:00:00,19:31,Vitoria,Sao Paulo,0,1,A
2018-10-26 00:00:00,21:30,Vasco,Internacional,1,1,D
2018-10-27 00:00:00,16:29,Santos,Fluminense,3,0,H
2018-10-27 00:00:00,16:30,Gremio,Sport,3,4,A
2018-10-27 00:00:00,19:00,Chapecoense,America-MG,1,0,H
2018-10-27 00:00:00,19:00,Flamengo,Palmeiras,1,1,D
2018-10-27 00:00:00,19:01,Corinthians,Bahia,2,1,H
2018-10-27 00:00:00,19:59,Athletico-PR,Botafogo-RJ,2,1,H
2018-10-27 00:00:00,20:59,Cruzeiro,Parana,3,1,H
2018-10-29 00:00:00,20:01,Ceara,Atletico-MG,2,1,H
2018-11-03 00:00:00,17:00,Atletico-MG,Gremio,0,1,A
2018-11-03 00:00:00,17:00,Fluminense,Vasco,0,1,A
2018-11-03 00:00:00,18:59,Palmeiras,Santos,3,2,H
2018-11-04 00:00:00,16:59,Botafogo-RJ,Corinthians,1,0,H
2018-11-04 00:00:00,17:00,America-MG,Cruzeiro,1,2,A
2018-11-04 00:00:00,17:00,Sao Paulo,Flamengo,2,2,D
2018-11-04 00:00:00,17:01,Parana,Vitoria,1,1,D
2018-11-04 00:00:00,18:59,Internacional,Athletico-PR,2,1,H
2018-11-04 00:00:00,19:00,Bahia,Chapecoense,1,0,H
2018-11-05 00:00:00,20:01,Sport,Ceara,1,0,H
2018-11-10 00:00:00,17:00,America-MG,Parana,0,1,A
2018-11-10 00:00:00,17:02,Corinthians,Sao Paulo,1,1,D
2018-11-10 00:00:00,19:00,Botafogo-RJ,Flamengo,2,1,H
2018-11-10 00:00:00,19:01,Athletico-PR,Cruzeiro,2,0,H
2018-11-11 00:00:00,16:59,Vitoria,Bahia,2,2,D
2018-11-11 00:00:00,17:00,Atletico-MG,Palmeiras,1,1,D
2018-11-11 00:00:00,17:00,Gremio,Vasco,2,1,H
2018-11-11 00:00:00,17:01,Ceara,Internacional,1,1,D
2018-11-11 00:00:00,18:59,Fluminense,Sport,0,0,D
2018-11-12 00:00:00,20:00,Santos,Chapecoense,0,1,A
2018-11-14 00:00:00,19:30,Vasco,Athletico-PR,1,1,D
2018-11-14 00:00:00,21:00,Bahia,Ceara,2,1,H
2018-11-14 00:00:00,21:00,Parana,Atletico-MG,0,1,A
2018-11-14 00:00:00,21:45,Cruzeiro,Corinthians,1,0,H
2018-11-14 00:00:00,21:45,Palmeiras,Fluminense,3,0,H
2018-11-14 00:00:00,21:45,Sport,Vitoria,0,0,D
2018-11-15 00:00:00,17:00,Chapecoense,Botafogo-RJ,0,1,A
2018-11-15 00:00:00,17:00,Flamengo,Santos,1,0,H
2018-11-15 00:00:00,18:59,Sao Paulo,Gremio,1,1,D
2018-11-15 00:00:00,21:00,Internacional,America-MG,2,0,H
2018-11-17 00:00:00,18:59,Corinthians,Vasco,1,0,H
2018-11-17 00:00:00,18:59,Vitoria,Athletico-PR,1,2,A
2018-11-17 00:00:00,21:00,Atletico-MG,Bahia,1,0,H
2018-11-18 00:00:00,17:00,Parana,Palmeiras,1,1,D
2018-11-18 00:00:00,17:01,America-MG,Santos,2,1,H
2018-11-18 00:00:00,17:01,Botafogo-RJ,Internacional,1,0,H
2018-11-18 00:00:00,17:01,Sport,Flamengo,0,1,A
2018-11-18 00:00:00,19:00,Gremio,Chapecoense,2,0,H
2018-11-18 00:00:00,19:00,Sao Paulo,Cruzeiro,1,0,H
2018-11-19 00:00:00,20:00,Fluminense,Ceara,0,0,D
2018-11-21 00:00:00,19:30,Internacional,Atletico-MG,1,2,A
2018-11-21 00:00:00,21:00,Santos,Botafogo-RJ,1,1,D
2018-11-21 00:00:00,21:45,Athletico-PR,Corinthians,1,0,H
2018-11-21 00:00:00,21:45,Cruzeiro,Vitoria,3,0,H
2018-11-21 00:00:00,21:45,Flamengo,Gremio,2,0,H
2018-11-21 00:00:00,21:46,Palmeiras,America-MG,4,0,H
2018-11-22 00:00:00,20:00,Vasco,Sao Paulo,2,0,H
2018-11-22 00:00:00,21:00,Chapecoense,Sport,2,1,H
2018-11-22 00:00:00,21:01,Bahia,Fluminense,2,0,H
2018-11-22 00:00:00,21:01,Ceara,Parana,1,0,H
2018-11-24 00:00:00,20:01,Santos,Atletico-MG,3,2,H
2018-11-25 00:00:00,17:00,Cruzeiro,Flamengo,0,2,A
2018-11-25 00:00:00,17:01,Athletico-PR,Ceara,2,2,D
2018-11-25 00:00:00,17:01,Vasco,Palmeiras,0,1,A
2018-11-25 00:00:00,17:01,Vitoria,Gremio,0,0,D
2018-11-25 00:00:00,18:59,Internacional,Fluminense,2,0,H
2018-11-25 00:00:00,19:00,America-MG,Bahia,1,0,H
2018-11-25 00:00:00,19:01,Corinthians,Chapecoense,0,0,D
2018-11-26 00:00:00,20:00,Botafogo-RJ,Parana,2,1,H
2018-11-26 00:00:00,20:01,Sao Paulo,Sport,0,0,D
2018-12-01 00:00:00,19:00,Atletico-MG,Botafogo-RJ,1,0,H
2018-12-01 00:00:00,19:00,Flamengo,Athletico-PR,1,2,A
2018-12-02 00:00:00,17:00,Bahia,Cruzeiro,0,0,D
2018-12-02 00:00:00,17:00,Palmeiras,Vitoria,3,2,H
2018-12-02 00:00:00,17:00,Parana,Internacional,1,1,D
2018-12-02 00:00:00,17:04,Ceara,Vasco,0,0,D
2018-12-02 00:00:00,17:04,Chapecoense,Sao Paulo,1,0,H
2018-12-02 00:00:00,17:04,Fluminense,America-MG,1,0,H
2018-12-02 00:00:00,17:04,Gremio,Corinthians,1,0,H
2018-12-02 00:00:00,17:04,Sport,Santos,2,1,H
2019-04-27 00:00:00,16:02,Sao Paulo,Botafogo-RJ,2,0,H
2019-04-27 00:00:00,19:00,Atletico-MG,Avai,2,1,H
2019-04-27 00:00:00,19:01,Chapecoense,Internacional,2,0,H
2019-04-27 00:00:00,21:00,Flamengo,Cruzeiro,3,1,H
2019-04-28 00:00:00,11:03,Gremio,Santos,1,2,A
2019-04-28 00:00:00,16:00,Ceara,CSA,4,0,H
2019-04-28 00:00:00,16:01,Bahia,Corinthians,3,2,H
2019-04-28 00:00:00,16:03,Athletico-PR,Vasco,4,1,H
2019-04-28 00:00:00,19:00,Palmeiras,Fortaleza,4,0,H
2019-04-28 00:00:00,19:27,Fluminense,Goias,0,1,A
2019-05-01 00:00:00,16:00,CSA,Palmeiras,1,1,D
2019-05-01 00:00:00,16:01,Corinthians,Chapecoense,1,0,H
2019-05-01 00:00:00,16:01,Internacional,Flamengo,2,1,H
2019-05-01 00:00:00,19:15,Cruzeiro,Ceara,1,0,H
2019-05-01 00:00:00,19:17,Avai,Gremio,1,1,D
2019-05-01 00:00:00,21:31,Fortaleza,Athletico-PR,2,1,H
2019-05-01 00:00:00,21:31,Goias,Sao Paulo,1,2,A
2019-05-01 00:00:00,21:31,Vasco,Atletico-MG,1,2,A
2019-05-02 00:00:00,19:15,Santos,Fluminense,2,1,H
2019-05-02 00:00:00,20:01,Botafogo-RJ,Bahia,3,2,H
2019-05-04 00:00:00,19:00,Palmeiras,Internacional,1,0,H
2019-05-04 00:00:00,19:01,Vasco,Corinthians,1,1,D
2019-05-04 00:00:00,21:01,Ceara,Atletico-MG,1,2,A
2019-05-05 00:00:00,12:03,Chapecoense,Athletico-PR,1,1,D
2019-05-05 00:00:00,16:00,Botafogo-RJ,Fortaleza,1,0,H
2019-05-05 00:00:00,16:00,Cruzeiro,Goias,2,1,H
2019-05-05 00:00:00,16:00,CSA,Santos,0,0,D
2019-05-05 00:00:00,16:01,Sao Paulo,Flamengo,1,1,D
2019-05-05 00:00:00,19:00,Bahia,Avai,1,0,H
2019-05-05 00:00:00,19:00,Gremio,Fluminense,4,5,A
2019-05-11 00:00:00,16:01,Fluminense,Botafogo-RJ,0,1,A
2019-05-11 00:00:00,19:01,Corinthians,Gremio,0,0,D
2019-05-11 00:00:00,21:01,Goias,Ceara,2,1,H
2019-05-12 00:00:00,10:53,Atletico-MG,Palmeiras,0,2,A
2019-05-12 00:00:00,11:00,Flamengo,Chapecoense,2,1,H
2019-05-12 00:00:00,16:01,Internacional,Cruzeiro,3,1,H
2019-05-12 00:00:00,16:02,Santos,Vasco,3,0,H
2019-05-12 00:00:00,19:00,Athletico-PR,Bahia,1,0,H
2019-05-12 00:00:00,19:00,Fortaleza,Sao Paulo,0,1,A
2019-05-12 00:00:00,19:01,Avai,CSA,0,0,D
2019-05-18 00:00:00,18:00,Fluminense,Cruzeiro,4,1,H
2019-05-18 00:00:00,19:00,Atletico-MG,Flamengo,2,1,H
2019-05-18 00:00:00,19:01,Palmeiras,Santos,4,0,H
2019-05-19 00:00:00,11:02,Sao Paulo,Bahia,0,0,D
2019-05-19 00:00:00,16:00,Athletico-PR,Corinthians,0,2,A
2019-05-19 00:00:00,16:00,Chapecoense,Fortaleza,1,3,A
2019-05-19 00:00:00,16:01,Goias,Botafogo-RJ,1,0,H
2019-05-19 00:00:00,16:01,Internacional,CSA,2,0,H
2019-05-19 00:00:00,18:59,Vasco,Avai,1,1,D
2019-05-19 00:00:00,19:00,Ceara,Gremio,2,1,H
2019-05-25 00:00:00,16:00,Botafogo-RJ,Palmeiras,0,1,A
2019-05-25 00:00:00,19:00,Gremio,Atletico-MG,1,0,H
2019-05-26 00:00:00,16:01,Santos,Internacional,0,0,D
2019-05-26 00:00:00,16:02,Flamengo,Athletico-PR,3,2,H
2019-05-26 00:00:00,19:00,Cruzeiro,Chapecoense,1,2,A
2019-05-26 00:00:00,19:00,Fortaleza,Vasco,1,1,D
2019-05-26 00:00:00,19:01,Bahia,Fluminense,3,2,H
2019-05-26 00:00:00,19:01,Corinthians,Sao Paulo,1,0,H
2019-05-27 00:00:00,20:00,Avai,Ceara,1,2,A
2019-05-27 00:00:00,20:01,CSA,Goias,1,0,H
2019-06-01 00:00:00,16:01,Flamengo,Fortaleza,2,0,H
2019-06-01 00:00:00,19:01,Bahia,Gremio,1,0,H
2019-06-02 00:00:00,11:01,Botafogo-RJ,Vasco,1,0,H
2019-06-02 00:00:00,16:00,Sao Paulo,Cruzeiro,1,1,D
2019-06-02 00:00:00,16:03,Ceara,Santos,0,1,A
2019-06-02 00:00:00,16:40,Athletico-PR,Fluminense,3,0,H
2019-06-02 00:00:00,19:00,Atletico-MG,CSA,4,0,H
2019-06-02 00:00:00,19:00,Chapecoense,Palmeiras,1,2,A
2019-06-02 00:00:00,19:00,Internacional,Avai,2,0,H
2019-06-07 00:00:00,20:30,Vasco,Internacional,2,1,H
2019-06-08 00:00:00,16:30,Palmeiras,Athletico-PR,1,0,H
2019-06-08 00:00:00,19:00,Cruzeiro,Corinthians,0,0,D
2019-06-08 00:00:00,19:00,Gremio,Fortaleza,1,0,H
2019-06-08 00:00:00,19:31,Ceara,Bahia,0,0,D
2019-06-08 00:00:00,21:00,Avai,Sao Paulo,0,0,D
2019-06-09 00:00:00,19:00,Fluminense,Flamengo,0,0,D
2019-06-09 00:00:00,19:00,Santos,Atletico-MG,3,1,H
2019-06-09 00:00:00,19:01,CSA,Botafogo-RJ,1,2,A
2019-06-10 00:00:00,20:01,Goias,Chapecoense,3,1,H
2019-06-12 00:00:00,19:17,Botafogo-RJ,Gremio,0,1,A
2019-06-12 00:00:00,21:01,Fortaleza,Cruzeiro,2,1,H
2019-06-12 00:00:00,21:30,CSA,Flamengo,0,2,A
2019-06-12 00:00:00,21:30,Internacional,Bahia,3,1,H
2019-06-12 00:00:00,21:31,Santos,Corinthians,1,0,H
2019-06-13 00:00:00,14:08,Goias,Athletico-PR,2,1,H
2019-06-13 00:00:00,19:16,Vasco,Ceara,1,0,H
2019-06-13 00:00:00,20:00,Atletico-MG,Sao Paulo,1,1,D
2019-06-13 00:00:00,20:00,Chapecoense,Fluminense,1,1,D
2019-06-13 00:00:00,20:00,Palmeiras,Avai,2,0,H
2019-07-13 00:00:00,16:59,Fortaleza,Avai,2,0,H
2019-07-13 00:00:00,17:00,Gremio,Vasco,2,1,H
2019-07-13 00:00:00,19:01,Bahia,Santos,0,1,A
2019-07-13 00:00:00,19:01,Sao Paulo,Palmeiras,1,1,D
2019-07-14 00:00:00,11:00,Flamengo,Goias,6,1,H
2019-07-14 00:00:00,16:00,Athletico-PR,Internacional,1,0,H
2019-07-14 00:00:00,16:00,Cruzeiro,Botafogo-RJ,0,0,D
2019-07-14 00:00:00,16:03,Corinthians,CSA,1,0,H
2019-07-14 00:00:00,19:00,Chapecoense,Atletico-MG,1,2,A
